packet,video,0,123904,10.083333,123904,10.083333,512,0.041667,4249,1508397,___
packet,video,0,124416,10.125000,124416,10.125000,512,0.041667,4045,1513399,___
packet,video,0,124928,10.166667,124928,10.166667,512,0.041667,4104,1517823,___
packet,video,0,125440,10.208333,125440,10.208333,512,0.041667,3885,1522655,___
packet,video,0,125952,10.250000,125952,10.250000,512,0.041667,3779,1527290,___
packet,video,0,126464,10.291667,126464,10.291667,512,0.041667,4065,1531830,___
packet,video,0,126976,10.333333,126976,10.333333,512,0.041667,3690,1536613,___
packet,video,0,127488,10.375000,127488,10.375000,512,0.041667,4459,1540659,___
packet,video,0,128000,10.416667,128000,10.416667,512,0.041667,46947,1545902,K__
packet,video,0,128512,10.458333,128512,10.458333,512,0.041667,1414,1593604,___
packet,video,0,129024,10.500000,129024,10.500000,512,0.041667,2119,1595748,___
packet,video,0,129536,10.541667,129536,10.541667,512,0.041667,2744,1598228,___
packet,video,0,130048,10.583333,130048,10.583333,512,0.041667,2781,1601726,___
packet,video,0,130560,10.625000,130560,10.625000,512,0.041667,3573,1605227,___
packet,video,0,131072,10.666667,131072,10.666667,512,0.041667,4001,1609574,___
packet,video,0,131584,10.708333,131584,10.708333,512,0.041667,3596,1614305,___
packet,video,0,132096,10.750000,132096,10.750000,512,0.041667,4464,1618267,___
packet,video,0,132608,10.791667,132608,10.791667,512,0.041667,4116,1623489,___
packet,video,0,133120,10.833333,133120,10.833333,512,0.041667,4519,1628344,___
packet,video,0,133632,10.875000,133632,10.875000,512,0.041667,4382,1633613,___
packet,video,0,134144,10.916667,134144,10.916667,512,0.041667,4132,1638746,___
packet,video,0,134656,10.958333,134656,10.958333,512,0.041667,3772,1643218,___
packet,video,0,135168,11.000000,135168,11.000000,512,0.041667,3515,1647745,___
packet,video,0,135680,11.041667,135680,11.041667,512,0.041667,3779,1651998,___
packet,video,0,136192,11.083333,136192,11.083333,512,0.041667,4270,1656548,___
packet,video,0,136704,11.125000,136704,11.125000,512,0.041667,3099,1661544,___
packet,video,0,137216,11.166667,137216,11.166667,512,0.041667,3089,1665036,___
packet,video,0,137728,11.208333,137728,11.208333,512,0.041667,2255,1668834,___
packet,video,0,138240,11.250000,138240,11.250000,512,0.041667,1874,1671848,___
